activity_id,type,assigned_to_user,deal_id,done,due_to
809109,follow_up,1518,751026,True,2024-03-07T07:43:49
252559,follow_up,137,371431,False,2024-02-02T08:03:21
133279,after_close_call,190,836732,False,2024-02-26T10:23:01
714952,follow_up,855,753903,True,2024-03-12T23:54:20
419325,after_close_call,552,471745,True,2024-07-18T02:55:40
712425,meeting,429,786890,False,2024-03-08T05:08:43
772984,follow_up,1498,185122,False,2024-06-04T21:47:55
350965,sc_2,364,687177,False,2024-07-08T14:14:22
348632,meeting,279,769181,True,2024-05-18T17:35:53
835772,sc_2,933,910520,False,2024-07-10T15:30:37
724044,after_close_call,1344,500263,False,2024-03-17T06:14:00
670761,meeting,104,934337,True,2024-04-28T10:45:03
954361,follow_up,193,901803,True,2024-03-30T00:05:32
100720,meeting,986,405999,False,2024-08-28T07:07:54
417007,follow_up,344,527224,False,2024-07-09T14:24:38
227785,follow_up,695,825482,False,2024-02-15T22:24:01
473968,follow_up,1472,547531,True,2024-05-05T16:32:35
790295,follow_up,1599,291602,False,2024-03-28T23:13:27
130097,sc_2,207,722520,False,2024-02-21T05:32:53
654788,meeting,914,969334,True,2024-01-11T08:39:48
877505,sc_2,1579,306220,True,2024-07-19T07:41:08
419867,meeting,1232,862233,True,2024-02-18T02:41:53
495462,after_close_call,768,125839,False,2024-01-28T13:16:55
402763,sc_2,1093,657487,False,2024-06-07T08:48:58
450187,sc_2,1338,284688,False,2024-02-24T21:15:04
965735,follow_up,516,361753,False,2024-05-26T07:39:13
816837,sc_2,1391,375430,False,2024-05-14T02:16:51
489501,sc_2,1705,670093,False,2024-06-04T04:59:06
676009,after_close_call,1266,705757,True,2024-05-06T05:06:07
672339,sc_2,1084,990665,False,2024-06-05T23:56:20
896141,after_close_call,1013,729735,False,2024-09-13T15:54:47
492349,after_close_call,1613,550474,True,2024-02-15T18:03:41
122579,follow_up,1753,405166,True,2024-09-11T15:36:04
661697,sc_2,229,910303,False,2024-07-03T18:10:45
103285,sc_2,1527,404959,False,2024-04-16T02:09:40
838581,meeting,827,694647,True,2024-06-27T01:06:42
972598,meeting,475,293400,True,2024-04-13T16:59:25
158806,follow_up,1745,407995,False,2024-05-24T05:14:51
301460,after_close_call,1254,436360,True,2024-07-20T10:41:02
206222,sc_2,1406,299893,True,2024-08-24T02:41:50
685000,after_close_call,1715,124519,True,2024-02-12T02:01:40
903943,follow_up,631,572553,True,2024-05-20T18:40:47
639245,follow_up,844,520409,True,2024-06-06T17:25:16
760034,after_close_call,919,239512,True,2024-08-18T06:56:10
273453,after_close_call,29,928677,False,2024-07-26T02:42:32
547610,meeting,1396,716335,True,2024-07-06T10:46:34
680047,meeting,514,172460,True,2024-03-17T05:29:30
426200,after_close_call,1113,164959,True,2024-07-01T08:34:06
639521,follow_up,36,875302,False,2024-08-20T10:02:18
920722,sc_2,1493,844525,False,2024-09-07T23:29:03
561338,after_close_call,811,767913,True,2024-05-09T02:55:55
689441,follow_up,1578,895631,False,2024-08-28T19:17:50
349355,sc_2,786,366374,True,2024-06-10T10:50:04
232124,meeting,874,848676,True,2024-02-05T17:55:09
120491,sc_2,1208,583708,False,2024-06-05T18:35:26
213565,sc_2,275,664490,True,2024-03-09T06:00:42
667949,after_close_call,1178,636657,False,2024-08-28T09:16:19
322366,meeting,192,902650,False,2024-01-14T15:20:39
966406,after_close_call,1525,206594,True,2024-03-11T00:50:15
492315,meeting,1407,413985,True,2024-02-05T04:17:09
338407,meeting,620,766280,False,2024-01-22T19:56:07
389030,follow_up,868,217493,True,2024-02-21T00:43:46
290008,sc_2,150,482610,True,2024-04-23T12:52:12
158967,sc_2,1781,209330,True,2024-08-18T12:12:12
257840,sc_2,1270,989171,False,2024-05-13T21:21:49
998777,meeting,740,790292,True,2024-01-04T22:02:31
548338,follow_up,63,257696,False,2024-07-02T08:35:32
516172,follow_up,269,697915,False,2024-01-27T05:14:51
488221,follow_up,541,661183,False,2024-04-22T09:10:07
178690,meeting,941,361819,False,2024-07-01T18:18:10
546600,meeting,1054,911938,False,2024-05-04T18:13:31
633242,after_close_call,709,558032,False,2024-07-16T10:18:01
140667,sc_2,1076,600412,False,2024-08-08T01:34:09
637400,sc_2,578,231185,False,2024-06-17T16:47:56
826733,meeting,1226,520178,True,2024-06-12T02:40:20
325285,after_close_call,1773,328211,True,2024-08-23T06:48:57
443315,follow_up,71,488722,False,2024-07-02T14:36:34
327292,sc_2,1283,662382,True,2024-05-08T04:34:07
680079,meeting,69,372849,False,2024-01-12T10:24:20
240674,meeting,561,882508,False,2024-05-15T10:14:22
824328,meeting,982,232005,True,2024-02-16T07:43:52
556549,sc_2,618,690108,True,2024-04-18T13:16:44
797161,meeting,1036,447156,True,2024-05-10T15:32:39
211070,follow_up,1169,193493,True,2024-07-08T13:51:02
277682,meeting,1537,114898,False,2024-02-10T02:15:58
490868,follow_up,422,839584,False,2024-02-12T20:05:21
329615,sc_2,854,598198,False,2024-09-05T08:19:24
484665,sc_2,507,298629,True,2024-02-28T20:23:04
633677,sc_2,29,235785,True,2024-09-09T17:41:37
773705,after_close_call,25,300786,False,2024-06-17T02:33:16
456589,meeting,407,954441,True,2024-04-21T07:18:26
855539,after_close_call,381,560352,True,2024-01-05T15:09:33
123086,sc_2,798,980825,False,2024-01-05T23:37:11
562955,meeting,881,945345,True,2024-08-06T02:47:24
795068,sc_2,446,949471,False,2024-04-19T09:34:14
411511,follow_up,1633,819481,False,2024-04-08T21:53:17
209178,meeting,1284,655585,True,2024-06-10T02:51:15
621553,meeting,454,318753,True,2024-08-27T23:07:41
734330,sc_2,1735,811088,False,2024-07-02T00:10:23
550339,sc_2,667,390666,False,2024-01-01T13:42:01
637405,after_close_call,411,508056,False,2024-02-07T09:33:06
428757,after_close_call,861,374813,False,2024-08-16T18:42:39
437933,sc_2,775,884124,False,2024-02-05T12:18:56
356040,sc_2,504,958702,False,2024-02-04T09:38:22
826975,sc_2,381,508267,True,2024-01-14T15:53:59
252648,sc_2,1485,956200,True,2024-01-04T22:22:27
298142,follow_up,1260,285880,True,2024-04-21T18:36:16
233094,after_close_call,1334,112666,False,2024-03-07T18:27:19
524447,meeting,1152,287914,False,2024-01-17T06:09:10
778121,sc_2,147,685272,True,2024-06-24T22:51:32
388702,after_close_call,515,827216,True,2024-08-13T04:01:03
180567,sc_2,1078,689774,True,2024-02-01T09:29:54
333261,sc_2,79,216562,True,2024-01-16T23:06:58
440629,after_close_call,366,352924,False,2024-02-04T17:14:26
103297,after_close_call,366,301181,False,2024-05-24T00:52:50
810397,meeting,1308,640287,False,2024-06-11T00:14:11
949492,after_close_call,1495,539548,True,2024-08-08T07:23:43
794423,sc_2,1615,477423,False,2024-03-30T22:13:15
228094,meeting,1130,213470,False,2024-03-21T08:29:15
860704,sc_2,318,492751,True,2024-09-07T09:08:59
637612,sc_2,1392,995120,False,2024-02-13T23:20:14
870004,sc_2,1574,570909,True,2024-05-13T18:02:46
710762,after_close_call,594,628612,False,2024-03-20T17:34:42
898833,follow_up,1677,813379,False,2024-08-18T23:48:59
877718,meeting,1467,997579,False,2024-03-03T19:13:35
134984,follow_up,454,218959,False,2024-04-18T03:01:57
825532,after_close_call,89,740821,False,2024-07-09T20:25:39
663214,meeting,1253,324842,True,2024-06-08T18:21:39
404828,meeting,918,149682,False,2024-01-05T10:50:35
494915,sc_2,1771,624981,True,2024-05-17T00:46:53
537744,meeting,1648,703759,True,2024-01-26T06:38:51
809700,meeting,536,130960,False,2024-06-17T07:11:46
116711,meeting,822,532479,False,2024-01-01T09:56:41
836334,sc_2,1267,779799,True,2024-08-09T04:46:12
165404,sc_2,1404,780349,False,2024-05-06T00:54:52
746363,meeting,535,875646,True,2024-02-20T13:53:44
591139,meeting,1147,201633,True,2024-07-08T20:25:44
416134,after_close_call,66,580442,True,2024-06-25T07:08:40
382453,sc_2,220,335847,True,2024-01-14T06:16:00
565952,meeting,177,268018,True,2024-08-14T20:41:10
554614,follow_up,1338,907726,False,2024-03-03T05:01:19
433640,meeting,1410,823086,False,2024-01-27T05:30:44
771785,sc_2,770,730844,True,2024-03-01T01:09:01
464341,sc_2,998,143157,False,2024-07-10T17:18:21
912377,after_close_call,625,713368,True,2024-02-23T17:41:13
525498,meeting,1484,487507,False,2024-06-26T18:01:13
425905,sc_2,289,746038,False,2024-01-28T22:54:54
846876,sc_2,1427,130965,False,2024-07-21T02:09:19
318567,after_close_call,777,670675,True,2024-02-02T01:40:10
696189,sc_2,249,362714,False,2024-05-25T22:32:50
661569,follow_up,1357,482688,False,2024-03-03T23:44:39
235520,after_close_call,313,358093,False,2024-05-29T20:11:47
441462,follow_up,936,606136,True,2024-03-26T12:29:59
629644,sc_2,49,219355,True,2024-02-04T14:33:20
693767,after_close_call,356,589496,True,2024-03-16T07:59:33
908996,sc_2,221,998038,False,2024-07-19T10:44:11
615820,follow_up,1281,398930,False,2024-06-15T22:50:26
448616,meeting,1208,789524,False,2024-09-10T20:03:24
786871,meeting,1119,323565,False,2024-06-24T17:41:59
251439,after_close_call,1725,317083,False,2024-03-16T16:19:03
532891,sc_2,1537,691260,False,2024-07-21T03:33:10
338779,after_close_call,979,950396,True,2024-03-17T17:49:10
370435,follow_up,807,208889,False,2024-02-03T22:42:37
231202,after_close_call,1024,397620,False,2024-08-05T19:00:02
389631,sc_2,1624,772043,True,2024-01-29T18:59:04
468657,meeting,1098,538058,False,2024-05-07T10:18:01
619837,meeting,522,786266,True,2024-02-01T01:10:01
730509,after_close_call,825,899980,True,2024-09-09T01:04:33
235440,after_close_call,983,872345,True,2024-03-15T19:42:24
433676,follow_up,45,496309,True,2024-02-26T07:07:23
687940,meeting,827,905607,False,2024-06-01T23:42:40
319068,sc_2,1691,287812,False,2024-05-23T18:45:53
702409,sc_2,1505,859875,False,2024-05-05T17:01:57
384588,follow_up,311,706054,True,2024-01-31T16:25:41
299786,after_close_call,1654,816511,True,2024-07-09T18:51:04
732969,follow_up,581,212346,False,2024-02-17T18:54:34
779207,sc_2,1470,830166,True,2024-07-01T17:18:26
487362,meeting,1698,445676,False,2024-01-10T01:44:18
726327,follow_up,1734,863914,False,2024-01-05T20:01:10
195794,sc_2,1217,238117,False,2024-01-24T10:09:56
893701,after_close_call,54,626396,False,2024-03-14T01:18:18
798071,sc_2,374,730875,False,2024-02-07T16:01:21
660725,sc_2,1053,590676,False,2024-05-11T05:30:19
729714,follow_up,983,649418,True,2024-06-21T01:37:47
304632,sc_2,1600,360965,False,2024-09-09T06:18:14
382720,sc_2,1488,599323,False,2024-04-25T09:53:25
646593,follow_up,798,394283,True,2024-01-30T06:49:58
150242,after_close_call,1206,841031,False,2024-04-09T07:07:27
557337,after_close_call,404,423528,False,2024-05-21T21:40:01
113231,sc_2,261,832700,False,2024-08-14T19:25:12
153725,after_close_call,1133,142986,False,2024-03-16T17:25:17
219013,sc_2,539,880607,True,2024-03-09T06:50:50
397458,after_close_call,770,752848,False,2024-01-19T16:02:08
613296,meeting,1440,311895,True,2024-01-04T02:50:43
985098,follow_up,907,452573,False,2024-01-13T02:54:26
875955,sc_2,154,290147,True,2024-05-16T04:58:18
875151,after_close_call,493,809184,True,2024-05-02T21:59:07
736830,sc_2,1783,249371,True,2024-04-23T08:24:52
778814,follow_up,1474,921913,True,2024-04-15T17:17:17
964581,after_close_call,1147,864471,False,2024-01-01T20:20:26
285714,sc_2,1373,976440,False,2024-08-05T21:37:57
697469,after_close_call,1764,701876,True,2024-06-03T21:27:36
792407,meeting,977,142530,False,2024-07-09T20:49:56
639596,sc_2,1006,168944,True,2024-08-19T15:16:34
301784,after_close_call,964,713111,False,2024-02-25T07:39:59
545762,sc_2,396,783607,True,2024-04-17T14:13:32
928529,meeting,968,835201,True,2024-01-01T04:31:49
545052,meeting,1313,604443,True,2024-02-07T05:20:52
422921,after_close_call,87,161675,True,2024-03-11T05:46:22
960326,sc_2,1663,827162,True,2024-01-11T01:00:25
464594,sc_2,929,839118,True,2024-03-08T11:38:34
180495,follow_up,1245,548953,False,2024-07-11T22:34:55
579742,sc_2,830,554248,False,2024-05-31T13:18:03
396067,sc_2,1014,955152,True,2024-01-23T23:44:10
289559,after_close_call,1626,318756,True,2024-01-22T17:46:10
972844,sc_2,796,617940,False,2024-05-02T11:07:04
135419,meeting,1405,901951,True,2024-08-11T21:07:49
126666,sc_2,888,253003,False,2024-04-07T12:50:58
593881,after_close_call,1081,494024,False,2024-02-25T13:29:07
604618,follow_up,890,123380,False,2024-08-25T16:13:42
303232,follow_up,1589,633503,True,2024-04-15T08:10:46
472765,after_close_call,1715,602995,True,2024-02-16T22:42:53
761977,meeting,998,331624,True,2024-02-21T19:26:20
577847,sc_2,431,653346,True,2024-07-17T23:21:05
926459,after_close_call,774,412108,True,2024-04-28T23:59:38
923753,after_close_call,88,832826,True,2024-08-20T11:14:28
564371,after_close_call,1065,654779,False,2024-02-29T00:52:25
938377,meeting,595,220717,True,2024-07-05T22:29:10
838370,sc_2,578,896419,True,2024-05-26T11:40:42
642695,after_close_call,237,478339,False,2024-08-02T11:01:38
456184,follow_up,1332,507779,False,2024-04-14T16:52:46
371786,follow_up,776,236390,True,2024-08-16T04:08:44
701284,follow_up,432,745925,False,2024-02-09T05:47:26
644415,meeting,682,505708,False,2024-09-04T02:28:07
324070,follow_up,1720,885832,False,2024-04-07T08:21:19
983210,meeting,1242,644886,True,2024-07-15T05:00:26
327654,meeting,14,873510,True,2024-01-03T20:23:34
264127,follow_up,1030,780743,False,2024-09-12T17:35:11
694047,sc_2,1106,159704,False,2024-07-16T21:43:35
229290,sc_2,1062,479648,True,2024-01-17T18:51:54
232542,sc_2,2,602322,True,2024-08-22T19:58:19
270272,follow_up,290,533909,False,2024-05-02T13:50:17
351601,after_close_call,583,647858,False,2024-05-24T12:58:42
310643,sc_2,648,576255,True,2024-04-10T22:14:11
593243,sc_2,1200,362006,False,2024-08-30T03:52:14
467460,follow_up,1193,823786,False,2024-05-28T09:33:50
358077,sc_2,1076,248216,True,2024-03-18T02:53:48
335771,after_close_call,1767,260395,False,2024-04-05T06:47:22
594379,after_close_call,394,118765,True,2024-03-13T10:02:19
498058,after_close_call,718,477958,True,2024-07-14T21:11:22
174673,meeting,996,957292,False,2024-08-24T13:34:22
829531,sc_2,1089,335634,True,2024-03-09T07:38:24
266922,sc_2,1644,689627,False,2024-04-12T09:29:24
690684,follow_up,591,948239,True,2024-06-12T09:30:52
120713,meeting,1758,941400,True,2024-06-02T02:55:28
263861,sc_2,158,458818,False,2024-05-16T11:10:04
303153,follow_up,568,720242,False,2024-08-06T06:23:15
148795,after_close_call,1314,204129,True,2024-09-09T15:55:46
349667,after_close_call,1391,906177,False,2024-08-04T05:18:57
786976,sc_2,308,169252,True,2024-06-24T03:12:01
818717,meeting,1467,816056,False,2024-01-23T23:09:17
834483,follow_up,995,694039,False,2024-03-23T03:06:36
739246,after_close_call,418,791814,True,2024-09-08T17:04:05
195189,meeting,980,576530,False,2024-07-06T07:12:46
101613,after_close_call,518,947257,False,2024-02-28T06:01:21
343903,meeting,1490,881720,False,2024-05-08T01:19:03
757055,meeting,728,243551,True,2024-05-24T09:20:14
279270,meeting,1690,185383,False,2024-06-01T01:27:34
410737,meeting,1265,795798,False,2024-03-31T03:53:26
153802,sc_2,483,615474,True,2024-06-19T03:20:32
654872,after_close_call,1258,211738,False,2024-05-01T21:03:58
367842,sc_2,417,783138,False,2024-01-27T01:47:11
497770,meeting,195,155989,True,2024-06-01T20:15:27
394864,after_close_call,1042,553861,True,2024-02-01T18:03:52
187247,meeting,843,585691,True,2024-07-08T04:12:02
454687,after_close_call,992,583794,True,2024-07-03T20:03:18
533222,after_close_call,792,530391,True,2024-06-21T04:36:56
215220,after_close_call,138,824614,False,2024-08-22T21:04:39
858370,meeting,333,790869,False,2024-04-13T19:51:51
251025,sc_2,822,407500,False,2024-02-07T01:43:38
254369,follow_up,1486,165348,True,2024-07-02T00:23:51
175637,sc_2,762,904650,True,2024-05-12T07:13:07
660533,sc_2,24,362281,False,2024-08-30T02:57:24
202103,after_close_call,1649,366381,False,2024-03-13T13:50:47
331816,meeting,319,895925,False,2024-04-19T21:53:36
342845,sc_2,1563,333218,True,2024-03-30T00:49:09
549040,sc_2,419,533357,False,2024-01-17T18:48:34
653196,meeting,558,522262,True,2024-07-16T09:01:44
434987,after_close_call,235,267579,True,2024-07-15T23:52:41
216330,sc_2,364,659960,True,2024-08-19T02:45:53
195789,meeting,206,161863,False,2024-01-11T12:55:45
920237,after_close_call,606,452119,True,2024-05-30T00:12:29
575581,after_close_call,205,974727,False,2024-02-25T19:51:14
397383,after_close_call,1330,170858,False,2024-09-13T12:51:09
277968,follow_up,990,311037,True,2024-06-01T18:33:12
883872,follow_up,271,749976,False,2024-07-10T21:11:35
733620,after_close_call,668,264189,False,2024-04-30T14:58:30
756779,follow_up,314,214843,False,2024-06-20T22:49:55
939647,sc_2,149,121984,False,2024-02-08T06:14:28
295827,meeting,381,919410,True,2024-07-08T17:12:11
883088,follow_up,106,619410,True,2024-01-30T13:16:53
938444,after_close_call,1240,182009,True,2024-02-14T05:35:20
998717,follow_up,1784,990746,False,2024-08-13T05:22:35
638098,follow_up,85,951660,True,2024-02-10T06:03:47
199004,meeting,622,144441,False,2024-07-22T16:36:11
133757,after_close_call,32,948027,False,2024-08-22T08:18:34
146030,sc_2,1102,572012,False,2024-01-08T08:42:08
249723,follow_up,1687,310389,False,2024-07-24T18:38:23
609800,meeting,509,941962,False,2024-08-13T02:21:38
757751,meeting,1390,362141,False,2024-01-10T15:08:56
451220,after_close_call,401,748300,False,2024-03-03T23:56:01
580889,follow_up,574,640838,True,2024-06-18T10:45:10
996891,after_close_call,1048,648506,True,2024-03-07T03:23:58
392541,after_close_call,1118,737822,True,2024-03-09T11:06:38
937308,sc_2,1418,746567,True,2024-01-24T08:18:44
431752,after_close_call,93,483235,False,2024-01-17T05:06:16
420569,sc_2,69,908451,False,2024-03-13T15:20:21
201851,after_close_call,1335,723164,True,2024-06-05T00:26:09
342740,meeting,132,383070,True,2024-06-18T08:23:54
232821,follow_up,1751,322605,False,2024-05-15T07:20:23
379493,sc_2,1113,966886,True,2024-04-18T01:26:11
767857,follow_up,1559,172478,False,2024-06-07T11:17:45
186983,follow_up,291,137741,True,2024-06-12T09:49:53
994196,sc_2,600,744402,True,2024-02-07T07:05:08
409693,meeting,1314,687906,True,2024-03-02T05:23:59
176959,follow_up,247,671814,False,2024-02-09T06:26:05
819910,sc_2,1434,174127,False,2024-01-05T08:23:11
253710,follow_up,1263,957479,True,2024-02-05T22:09:22
912362,meeting,354,968417,True,2024-02-01T17:38:00
991543,after_close_call,717,222745,True,2024-04-29T14:19:19
236820,sc_2,960,912939,True,2024-08-27T23:31:50
444177,meeting,1286,800165,False,2024-05-25T07:27:50
216569,meeting,1200,746590,True,2024-08-14T16:01:18
592066,sc_2,1420,888903,False,2024-09-08T22:46:43
501835,sc_2,202,588191,True,2024-03-09T05:33:34
553781,sc_2,26,679977,True,2024-07-26T14:15:43
784501,follow_up,994,292662,False,2024-07-23T22:31:04
143116,after_close_call,1467,136858,True,2024-04-20T19:30:48
646103,after_close_call,669,595506,False,2024-01-29T04:28:07
496589,after_close_call,1599,122860,False,2024-05-11T23:09:32
370884,after_close_call,1642,598706,True,2024-01-10T04:24:39
736198,after_close_call,552,177823,True,2024-05-08T10:38:36
264906,sc_2,1267,285886,False,2024-08-20T03:13:42
159370,meeting,197,941447,True,2024-01-04T02:51:55
594591,meeting,60,226797,False,2024-09-10T17:40:14
120046,sc_2,1296,256161,True,2024-07-18T02:19:40
723044,meeting,782,158026,True,2024-04-22T19:02:55
595323,after_close_call,272,108604,False,2024-06-02T09:00:10
924959,after_close_call,983,566641,True,2024-05-19T10:02:59
770420,after_close_call,1373,330194,False,2024-08-24T15:12:23
864353,after_close_call,1013,973517,True,2024-09-08T16:05:07
565702,meeting,1787,760400,True,2024-07-30T10:48:40
108600,after_close_call,220,935862,True,2024-01-27T08:17:13
705977,after_close_call,581,643130,True,2024-01-12T14:24:11
260667,sc_2,813,135138,True,2024-09-12T01:51:20
228683,after_close_call,112,677834,False,2024-08-07T19:41:58
531370,follow_up,387,829000,True,2024-07-01T13:24:34
965006,follow_up,1443,670664,True,2024-07-05T02:53:23
793992,after_close_call,259,920325,True,2024-07-24T13:01:23
509090,follow_up,1087,694166,True,2024-08-20T18:35:48
568469,sc_2,62,704560,True,2024-08-15T13:55:39
862687,after_close_call,154,512527,True,2024-05-18T01:32:32
376372,meeting,1536,215217,False,2024-08-31T22:48:48
238770,follow_up,335,334560,True,2024-05-15T20:40:08
395126,meeting,785,649491,True,2024-08-04T05:08:15
178089,follow_up,1098,653759,False,2024-03-22T10:40:44
162674,after_close_call,925,857643,False,2024-08-22T14:13:55
944266,after_close_call,1326,315739,False,2024-05-26T13:17:09
569136,sc_2,1315,903413,False,2024-01-18T14:41:36
193352,sc_2,242,753212,False,2024-04-25T16:30:44
499443,after_close_call,325,547553,True,2024-06-25T18:22:18
830087,after_close_call,1051,801600,True,2024-06-11T11:17:28
711753,after_close_call,1062,312941,False,2024-05-26T15:50:10
910550,after_close_call,1084,200047,True,2024-03-31T03:46:51
616261,after_close_call,1508,383297,False,2024-04-13T02:35:38
924916,after_close_call,1600,219022,True,2024-07-07T21:05:06
478241,sc_2,1269,652279,True,2024-02-19T09:06:05
109928,follow_up,374,358521,True,2024-07-06T07:51:59
915922,follow_up,1316,540572,False,2024-04-22T23:39:07
931349,sc_2,584,864593,True,2024-06-17T23:58:27
981475,after_close_call,69,622889,False,2024-03-02T00:12:38
802961,follow_up,1686,332788,True,2024-05-10T16:42:08
596569,sc_2,1622,479348,True,2024-02-22T05:56:56
763118,sc_2,756,330528,True,2024-07-31T03:58:11
641906,after_close_call,1178,107766,True,2024-08-31T08:32:13
743839,meeting,686,967197,True,2024-03-31T13:46:55
470939,after_close_call,470,279185,False,2024-05-01T01:29:47
585079,after_close_call,1510,692824,False,2024-08-07T22:39:39
230238,follow_up,1776,305766,True,2024-05-18T18:03:02
331427,after_close_call,748,922194,False,2024-04-26T16:38:07
809028,follow_up,1578,126121,True,2024-06-12T11:36:26
458855,meeting,383,218325,False,2024-06-05T03:10:49
124889,meeting,1537,777950,False,2024-01-26T07:45:49
416613,follow_up,1358,152754,False,2024-05-29T02:46:29
988789,sc_2,665,633474,True,2024-08-10T08:18:46
613657,sc_2,799,794410,False,2024-06-19T17:45:53
800382,after_close_call,1199,923021,True,2024-07-25T11:29:25
814571,meeting,356,593305,False,2024-07-30T00:59:48
841848,meeting,1451,617091,True,2024-08-14T05:38:11
870717,after_close_call,228,899998,False,2024-07-16T05:22:16
639247,follow_up,779,252723,False,2024-01-23T21:58:35
974129,follow_up,146,436611,True,2024-08-27T13:16:20
465028,after_close_call,1455,149503,True,2024-06-13T04:28:40
701017,follow_up,289,649138,False,2024-03-23T04:42:49
764357,follow_up,1561,544083,True,2024-01-07T17:13:54
524335,sc_2,684,621050,True,2024-01-27T03:11:14
209361,follow_up,293,720016,True,2024-09-01T11:31:14
839969,sc_2,1653,154156,False,2024-04-30T21:11:59
682010,after_close_call,1097,125759,False,2024-06-22T03:53:59
895600,meeting,418,620384,True,2024-03-22T18:54:41
744646,follow_up,600,945106,False,2024-08-03T00:50:20
245367,meeting,117,513609,False,2024-07-23T13:55:52
953661,after_close_call,146,808711,False,2024-08-20T22:04:19
346234,sc_2,354,682223,True,2024-02-11T05:53:33
183160,follow_up,797,397464,True,2024-03-04T13:12:16
115943,after_close_call,716,391874,True,2024-01-05T16:14:23
756441,follow_up,1006,592527,False,2024-05-12T23:51:31
726986,sc_2,1408,596930,True,2024-07-12T03:01:40
979477,meeting,1097,244357,True,2024-02-19T20:00:55
131055,after_close_call,480,321934,True,2024-06-16T18:46:29
699097,sc_2,1437,664895,True,2024-04-02T03:21:43
793371,after_close_call,1594,540931,True,2024-06-07T18:19:09
181306,meeting,503,571357,True,2024-05-03T01:18:33
425208,sc_2,1020,810446,True,2024-08-06T05:14:03
612129,meeting,1060,177441,False,2024-03-07T03:31:47
491436,follow_up,1034,627672,True,2024-05-13T06:48:14
859490,follow_up,1330,663844,False,2024-05-04T13:07:43
619372,after_close_call,600,565090,False,2024-06-07T21:34:02
540643,after_close_call,1138,530596,False,2024-02-07T20:35:05
161198,meeting,120,709969,False,2024-05-17T09:26:39
443459,follow_up,245,837742,False,2024-02-27T05:00:19
738390,meeting,466,575735,False,2024-08-29T04:02:43
487800,sc_2,250,341132,False,2024-05-08T16:00:42
546038,after_close_call,889,337518,False,2024-07-30T21:23:12
950198,sc_2,222,344900,False,2024-05-25T11:14:22
465115,follow_up,1271,667288,True,2024-01-16T17:45:50
375711,meeting,1079,598295,True,2024-09-02T00:57:53
150208,sc_2,529,860780,True,2024-03-02T15:58:56
780165,follow_up,1143,707012,True,2024-07-08T06:12:57
305834,after_close_call,1680,791957,False,2024-05-05T18:43:11
895625,meeting,844,140743,True,2024-09-10T03:29:13
520750,after_close_call,1556,550266,True,2024-03-13T17:56:50
354842,sc_2,1236,526326,True,2024-02-02T13:12:21
824679,sc_2,813,505188,True,2024-01-28T19:36:18
751801,after_close_call,1600,858614,True,2024-07-03T13:30:48
808769,after_close_call,1180,250522,True,2024-03-28T02:52:33
280831,meeting,245,282709,False,2024-02-24T21:32:00
398456,meeting,1479,900571,True,2024-05-16T23:31:42
945734,follow_up,1113,947182,False,2024-01-28T01:14:31
428169,meeting,1200,185091,True,2024-07-08T01:55:51
173723,meeting,362,436517,True,2024-03-04T15:40:42
407080,follow_up,1537,686573,True,2024-02-02T10:37:08
552101,after_close_call,170,540720,True,2024-08-11T09:37:45
841846,follow_up,576,514400,True,2024-03-26T08:46:12
287888,meeting,307,262577,True,2024-09-07T07:34:29
812251,meeting,691,520800,False,2024-07-16T14:29:00
958325,meeting,555,324397,True,2024-03-17T15:28:17
133072,meeting,357,532971,True,2024-01-31T05:42:17
631513,meeting,1444,570243,False,2024-06-26T19:05:31
575320,meeting,927,418004,False,2024-03-12T23:42:05
124089,sc_2,1123,329003,True,2024-08-13T15:12:46
988703,meeting,1107,990231,False,2024-03-03T17:39:22
203935,meeting,864,700231,True,2024-01-18T01:15:47
872118,meeting,602,323576,False,2024-07-14T10:12:43
755621,meeting,1758,345998,True,2024-07-13T15:21:37
787843,meeting,1682,282510,True,2024-06-17T13:01:21
245878,meeting,1232,476007,False,2024-05-05T13:47:00
349616,sc_2,362,281633,False,2024-05-11T17:22:48
721866,after_close_call,1436,764308,True,2024-06-25T23:42:44
247834,follow_up,1179,163736,False,2024-06-01T01:59:30
264093,sc_2,638,451454,False,2024-02-14T19:32:09
667951,after_close_call,427,586581,True,2024-02-28T16:01:49
408666,follow_up,228,118342,True,2024-01-30T02:58:03
441999,meeting,974,329407,False,2024-06-29T22:37:02
162165,follow_up,569,204816,False,2024-08-04T18:32:36
431865,after_close_call,30,963918,False,2024-06-09T08:16:04
995770,meeting,1662,724343,True,2024-06-26T02:34:14
236971,after_close_call,1084,572882,False,2024-08-21T01:15:36
351571,sc_2,189,845572,True,2024-04-21T19:09:07
149829,meeting,728,444316,True,2024-07-25T14:34:20
326825,sc_2,166,886992,True,2024-06-20T02:54:12
331417,meeting,400,448211,True,2024-06-19T04:37:46
243356,follow_up,584,871777,True,2024-05-23T12:41:03
742595,sc_2,1540,431299,True,2024-08-04T11:23:02
486995,meeting,631,369913,True,2024-04-30T21:49:26
319128,sc_2,806,198351,False,2024-08-22T22:34:40
722798,meeting,151,458499,True,2024-06-12T22:53:08
287582,after_close_call,334,355238,False,2024-04-24T22:18:12
367881,after_close_call,452,334806,False,2024-03-26T03:30:30
422771,after_close_call,672,366927,False,2024-02-13T14:56:08
636980,meeting,759,190539,False,2024-07-25T14:39:59
