deal_id,change_time,changed_field_key,new_value
859953,2024-06-08 02:48:28,stage_id,5
859953,2024-06-12 02:48:28,lost_reason,4
963461,2024-03-03 15:00:25,add_time,2024-03-03T15:00:25
963461,2024-03-13 15:00:25,user_id,313
963461,2024-03-14 15:00:25,stage_id,1
963461,2024-03-30 15:00:25,stage_id,2
963461,2024-04-23 15:00:25,stage_id,5
963461,2024-05-03 15:00:25,lost_reason,1
410618,2024-07-05 07:12:13,add_time,2024-07-05T07:12:13
410618,2024-07-20 07:12:13,user_id,666
410618,2024-08-17 07:12:13,stage_id,1
410618,2024-08-25 07:12:13,stage_id,2
410618,2024-08-30 07:12:13,stage_id,4
410618,2024-09-29 07:12:13,lost_reason,2
574737,2024-04-01 04:55:02,add_time,2024-04-01T04:55:02
574737,2024-04-05 04:55:02,user_id,1678
574737,2024-04-27 04:55:02,stage_id,1
574737,2024-05-24 04:55:02,stage_id,2
574737,2024-06-07 04:55:02,stage_id,3
574737,2024-06-28 04:55:02,stage_id,8
574737,2024-07-14 04:55:02,lost_reason,1
560402,2024-01-22 17:36:55,add_time,2024-01-22T17:36:55
560402,2024-02-03 17:36:55,user_id,955
560402,2024-02-10 17:36:55,user_id,136
560402,2024-03-01 17:36:55,stage_id,1
560402,2024-03-27 17:36:55,stage_id,3
560402,2024-04-19 17:36:55,stage_id,4
560402,2024-05-08 17:36:55,stage_id,5
560402,2024-06-04 17:36:55,lost_reason,2
758675,2024-04-13 22:10:05,add_time,2024-04-13T22:10:05
758675,2024-04-23 22:10:05,user_id,455
758675,2024-05-10 22:10:05,stage_id,1
758675,2024-05-17 22:10:05,stage_id,2
758675,2024-05-20 22:10:05,stage_id,3
758675,2024-06-15 22:10:05,stage_id,4
758675,2024-07-11 22:10:05,stage_id,5
758675,2024-07-13 22:10:05,stage_id,6
758675,2024-07-28 22:10:05,stage_id,7
758675,2024-08-20 22:10:05,lost_reason,3
832007,2024-03-18 09:51:17,add_time,2024-03-18T09:51:17
832007,2024-03-24 09:51:17,user_id,46
832007,2024-04-05 09:51:17,stage_id,1
832007,2024-04-09 09:51:17,stage_id,2
832007,2024-04-28 09:51:17,stage_id,3
832007,2024-05-17 09:51:17,stage_id,4
832007,2024-05-31 09:51:17,stage_id,8
832007,2024-06-18 09:51:17,lost_reason,3
601100,2024-07-25 12:31:57,add_time,2024-07-25T12:31:57
601100,2024-07-26 12:31:57,user_id,1383
601100,2024-08-11 12:31:57,stage_id,1
601100,2024-09-06 12:31:57,stage_id,2
601100,2024-09-18 12:31:57,stage_id,3
601100,2024-10-04 12:31:57,stage_id,4
601100,2024-10-18 12:31:57,stage_id,9
601100,2024-11-14 12:31:57,lost_reason,1
350827,2024-09-13 11:56:27,add_time,2024-09-13T11:56:27
350827,2024-09-24 11:56:27,user_id,1071
350827,2024-10-19 11:56:27,stage_id,1
350827,2024-11-04 11:56:27,stage_id,2
350827,2024-11-18 11:56:27,stage_id,3
350827,2024-12-15 11:56:27,stage_id,4
350827,2025-01-02 11:56:27,lost_reason,4
576675,2024-07-01 18:25:33,add_time,2024-07-01T18:25:33
576675,2024-07-29 18:25:33,user_id,751
576675,2024-08-27 18:25:33,user_id,1498
576675,2024-08-28 18:25:33,stage_id,1
576675,2024-09-13 18:25:33,stage_id,4
576675,2024-09-23 18:25:33,stage_id,5
576675,2024-10-06 18:25:33,stage_id,6
576675,2024-10-29 18:25:33,lost_reason,4
246539,2024-07-27 18:51:34,add_time,2024-07-27T18:51:34
246539,2024-08-03 18:51:34,user_id,582
246539,2024-08-28 18:51:34,stage_id,1
246539,2024-09-06 18:51:34,stage_id,2
246539,2024-09-27 18:51:34,stage_id,3
246539,2024-10-27 18:51:34,stage_id,5
246539,2024-11-11 18:51:34,stage_id,6
246539,2024-11-14 18:51:34,stage_id,8
246539,2024-11-29 18:51:34,lost_reason,4
767996,2024-04-05 03:43:42,add_time,2024-04-05T03:43:42
767996,2024-05-04 03:43:42,user_id,1341
767996,2024-05-31 03:43:42,user_id,1352
767996,2024-06-07 03:43:42,stage_id,1
767996,2024-06-11 03:43:42,stage_id,2
767996,2024-06-14 03:43:42,stage_id,3
767996,2024-07-02 03:43:42,stage_id,5
767996,2024-08-01 03:43:42,lost_reason,3
731484,2024-04-11 10:41:07,add_time,2024-04-11T10:41:07
731484,2024-04-23 10:41:07,user_id,1604
731484,2024-04-24 10:41:07,user_id,804
731484,2024-05-15 10:41:07,stage_id,1
731484,2024-06-06 10:41:07,stage_id,2
731484,2024-07-01 10:41:07,stage_id,3
731484,2024-07-20 10:41:07,stage_id,6
731484,2024-08-01 10:41:07,stage_id,8
731484,2024-08-06 10:41:07,lost_reason,5
952002,2024-06-04 23:01:53,add_time,2024-06-04T23:01:53
952002,2024-06-16 23:01:53,user_id,1187
952002,2024-07-10 23:01:53,stage_id,1
952002,2024-07-15 23:01:53,stage_id,2
952002,2024-08-01 23:01:53,stage_id,3
952002,2024-08-30 23:01:53,stage_id,4
952002,2024-09-18 23:01:53,stage_id,6
952002,2024-09-20 23:01:53,lost_reason,2
774436,2024-01-20 00:32:38,add_time,2024-01-20T00:32:38
774436,2024-02-13 00:32:38,user_id,1118
774436,2024-02-23 00:32:38,stage_id,1
774436,2024-03-23 00:32:38,stage_id,2
774436,2024-03-24 00:32:38,stage_id,3
774436,2024-04-11 00:32:38,stage_id,4
774436,2024-05-08 00:32:38,lost_reason,3
785469,2024-04-12 05:48:33,add_time,2024-04-12T05:48:33
785469,2024-05-10 05:48:33,user_id,1560
785469,2024-05-19 05:48:33,user_id,1622
785469,2024-06-01 05:48:33,stage_id,1
785469,2024-06-08 05:48:33,stage_id,2
785469,2024-06-25 05:48:33,stage_id,3
785469,2024-07-19 05:48:33,stage_id,4
785469,2024-08-03 05:48:33,stage_id,5
785469,2024-08-17 05:48:33,stage_id,6
785469,2024-09-07 05:48:33,lost_reason,2
216843,2024-04-09 14:52:36,add_time,2024-04-09T14:52:36
216843,2024-04-17 14:52:36,user_id,1503
216843,2024-05-11 14:52:36,stage_id,1
216843,2024-05-25 14:52:36,stage_id,2
216843,2024-06-14 14:52:36,stage_id,3
216843,2024-06-18 14:52:36,stage_id,8
216843,2024-07-01 14:52:36,lost_reason,5
570316,2024-07-02 19:32:03,add_time,2024-07-02T19:32:03
570316,2024-07-11 19:32:03,user_id,689
570316,2024-07-23 19:32:03,user_id,936
570316,2024-07-29 19:32:03,stage_id,1
570316,2024-08-16 19:32:03,stage_id,4
570316,2024-08-25 19:32:03,stage_id,5
570316,2024-09-05 19:32:03,stage_id,6
570316,2024-09-11 19:32:03,lost_reason,1
585968,2024-03-31 16:19:26,add_time,2024-03-31T16:19:26
585968,2024-04-11 16:19:26,user_id,1248
585968,2024-04-23 16:19:26,stage_id,1
585968,2024-05-10 16:19:26,stage_id,2
585968,2024-05-11 16:19:26,stage_id,3
585968,2024-05-22 16:19:26,stage_id,5
585968,2024-06-10 16:19:26,stage_id,6
585968,2024-06-15 16:19:26,lost_reason,3
840524,2024-02-11 02:44:12,add_time,2024-02-11T02:44:12
840524,2024-02-13 02:44:12,user_id,1641
840524,2024-02-29 02:44:12,stage_id,1
840524,2024-03-19 02:44:12,stage_id,2
840524,2024-03-26 02:44:12,stage_id,3
840524,2024-04-01 02:44:12,stage_id,6
840524,2024-04-25 02:44:12,stage_id,8
840524,2024-05-03 02:44:12,lost_reason,1
697614,2024-01-14 11:36:16,add_time,2024-01-14T11:36:16
697614,2024-01-22 11:36:16,user_id,198
697614,2024-01-30 11:36:16,user_id,472
697614,2024-01-31 11:36:16,stage_id,1
697614,2024-02-01 11:36:16,stage_id,3
697614,2024-02-07 11:36:16,stage_id,5
697614,2024-03-08 11:36:16,stage_id,6
697614,2024-03-26 11:36:16,lost_reason,1
603448,2024-02-04 11:34:33,add_time,2024-02-04T11:34:33
603448,2024-02-10 11:34:33,user_id,843
603448,2024-02-20 11:34:33,stage_id,1
603448,2024-02-26 11:34:33,stage_id,2
603448,2024-03-02 11:34:33,stage_id,4
603448,2024-03-18 11:34:33,stage_id,5
603448,2024-03-27 11:34:33,stage_id,9
603448,2024-03-28 11:34:33,lost_reason,2
385923,2024-09-03 20:18:02,add_time,2024-09-03T20:18:02
385923,2024-09-08 20:18:02,user_id,596
385923,2024-10-02 20:18:02,stage_id,1
385923,2024-10-29 20:18:02,stage_id,4
385923,2024-11-19 20:18:02,stage_id,5
385923,2024-12-06 20:18:02,stage_id,7
385923,2024-12-15 20:18:02,lost_reason,5
359319,2024-01-28 12:00:33,add_time,2024-01-28T12:00:33
359319,2024-02-13 12:00:33,user_id,993
359319,2024-02-24 12:00:33,user_id,1136
359319,2024-02-27 12:00:33,stage_id,1
359319,2024-03-22 12:00:33,stage_id,2
359319,2024-03-28 12:00:33,stage_id,3
359319,2024-04-11 12:00:33,stage_id,6
359319,2024-04-23 12:00:33,lost_reason,2
951332,2024-01-08 20:52:33,add_time,2024-01-08T20:52:33
951332,2024-02-05 20:52:33,user_id,789
951332,2024-02-07 20:52:33,stage_id,1
951332,2024-03-03 20:52:33,stage_id,3
951332,2024-03-11 20:52:33,stage_id,6
951332,2024-03-20 20:52:33,stage_id,8
951332,2024-04-19 20:52:33,lost_reason,2
640967,2024-07-30 03:50:47,add_time,2024-07-30T03:50:47
640967,2024-08-12 03:50:47,user_id,1316
640967,2024-08-16 03:50:47,stage_id,1
640967,2024-09-08 03:50:47,stage_id,2
640967,2024-09-16 03:50:47,stage_id,3
640967,2024-10-07 03:50:47,stage_id,6
640967,2024-10-15 03:50:47,stage_id,7
640967,2024-11-06 03:50:47,lost_reason,5
720672,2024-05-23 01:59:55,add_time,2024-05-23T01:59:55
720672,2024-06-09 01:59:55,user_id,536
720672,2024-07-08 01:59:55,stage_id,1
720672,2024-07-10 01:59:55,stage_id,2
720672,2024-07-26 01:59:55,stage_id,3
720672,2024-08-19 01:59:55,stage_id,6
720672,2024-09-14 01:59:55,lost_reason,2
503740,2024-02-25 23:23:48,add_time,2024-02-25T23:23:48
503740,2024-03-24 23:23:48,user_id,1653
503740,2024-03-30 23:23:48,stage_id,1
503740,2024-04-07 23:23:48,stage_id,2
503740,2024-04-09 23:23:48,stage_id,3
503740,2024-04-20 23:23:48,stage_id,7
503740,2024-05-20 23:23:48,stage_id,8
503740,2024-06-09 23:23:48,lost_reason,2
668996,2024-05-17 15:38:09,add_time,2024-05-17T15:38:09
668996,2024-06-06 15:38:09,user_id,326
668996,2024-07-06 15:38:09,user_id,1594
668996,2024-07-21 15:38:09,stage_id,1
668996,2024-08-02 15:38:09,stage_id,2
668996,2024-08-14 15:38:09,stage_id,5
668996,2024-08-22 15:38:09,stage_id,6
668996,2024-08-28 15:38:09,lost_reason,1
892407,2024-04-03 02:13:47,add_time,2024-04-03T02:13:47
892407,2024-04-08 02:13:47,user_id,94
892407,2024-05-08 02:13:47,user_id,761
892407,2024-05-13 02:13:47,stage_id,1
892407,2024-05-17 02:13:47,stage_id,2
892407,2024-06-09 02:13:47,stage_id,4
892407,2024-06-23 02:13:47,stage_id,5
892407,2024-06-26 02:13:47,lost_reason,2
519963,2024-02-28 23:10:39,add_time,2024-02-28T23:10:39
519963,2024-03-22 23:10:39,user_id,689
519963,2024-04-21 23:10:39,stage_id,1
519963,2024-05-01 23:10:39,stage_id,2
519963,2024-05-12 23:10:39,stage_id,3
519963,2024-05-22 23:10:39,stage_id,5
519963,2024-06-09 23:10:39,stage_id,7
519963,2024-07-06 23:10:39,lost_reason,2
546816,2024-09-02 13:05:23,add_time,2024-09-02T13:05:23
546816,2024-09-19 13:05:23,user_id,756
546816,2024-10-05 13:05:23,stage_id,1
546816,2024-10-16 13:05:23,stage_id,2
546816,2024-11-04 13:05:23,stage_id,3
546816,2024-11-24 13:05:23,stage_id,4
546816,2024-12-21 13:05:23,lost_reason,2
845557,2024-03-28 06:08:49,add_time,2024-03-28T06:08:49
845557,2024-04-17 06:08:49,user_id,138
845557,2024-05-16 06:08:49,stage_id,1
845557,2024-06-03 06:08:49,stage_id,2
845557,2024-06-25 06:08:49,stage_id,3
845557,2024-07-20 06:08:49,stage_id,4
845557,2024-07-29 06:08:49,stage_id,8
845557,2024-08-13 06:08:49,lost_reason,3
212678,2024-01-03 11:38:33,add_time,2024-01-03T11:38:33
212678,2024-01-27 11:38:33,user_id,1103
212678,2024-02-09 11:38:33,stage_id,1
212678,2024-02-22 11:38:33,stage_id,2
212678,2024-03-01 11:38:33,stage_id,3
212678,2024-03-21 11:38:33,stage_id,4
212678,2024-04-20 11:38:33,stage_id,5
212678,2024-05-04 11:38:33,lost_reason,2
118941,2024-08-17 00:47:22,add_time,2024-08-17T00:47:22
118941,2024-08-18 00:47:22,user_id,363
118941,2024-09-17 00:47:22,stage_id,1
118941,2024-09-30 00:47:22,stage_id,2
118941,2024-10-22 00:47:22,stage_id,3
118941,2024-10-27 00:47:22,lost_reason,1
757750,2024-05-10 21:04:57,add_time,2024-05-10T21:04:57
757750,2024-05-31 21:04:57,user_id,1531
757750,2024-06-07 21:04:57,stage_id,1
757750,2024-06-26 21:04:57,stage_id,2
757750,2024-06-27 21:04:57,stage_id,3
757750,2024-07-02 21:04:57,stage_id,5
757750,2024-07-16 21:04:57,stage_id,6
757750,2024-07-26 21:04:57,lost_reason,4
249970,2024-05-09 21:11:47,add_time,2024-05-09T21:11:47
249970,2024-05-31 21:11:47,user_id,1441
249970,2024-06-24 21:11:47,user_id,1207
249970,2024-07-10 21:11:47,stage_id,1
249970,2024-08-03 21:11:47,stage_id,2
249970,2024-08-16 21:11:47,stage_id,3
249970,2024-09-05 21:11:47,stage_id,7
249970,2024-09-09 21:11:47,lost_reason,1
632651,2024-01-25 13:38:40,add_time,2024-01-25T13:38:40
632651,2024-02-24 13:38:40,user_id,539
632651,2024-03-20 13:38:40,user_id,1092
632651,2024-03-28 13:38:40,stage_id,1
632651,2024-04-04 13:38:40,stage_id,2
632651,2024-04-30 13:38:40,stage_id,3
632651,2024-05-17 13:38:40,stage_id,4
632651,2024-06-14 13:38:40,stage_id,5
632651,2024-06-28 13:38:40,lost_reason,1
359238,2024-04-27 18:27:40,add_time,2024-04-27T18:27:40
359238,2024-04-28 18:27:40,user_id,1753
359238,2024-04-29 18:27:40,user_id,1068
359238,2024-05-04 18:27:40,stage_id,1
359238,2024-05-16 18:27:40,stage_id,2
359238,2024-06-10 18:27:40,stage_id,3
359238,2024-06-26 18:27:40,stage_id,5
359238,2024-07-04 18:27:40,stage_id,6
359238,2024-07-14 18:27:40,lost_reason,4
570862,2024-06-27 14:25:59,add_time,2024-06-27T14:25:59
570862,2024-07-24 14:25:59,user_id,1360
570862,2024-08-12 14:25:59,stage_id,1
570862,2024-09-02 14:25:59,stage_id,2
570862,2024-10-01 14:25:59,stage_id,3
570862,2024-10-28 14:25:59,stage_id,4
570862,2024-11-17 14:25:59,stage_id,5
570862,2024-12-03 14:25:59,stage_id,6
570862,2024-12-14 14:25:59,stage_id,8
570862,2025-01-12 14:25:59,stage_id,9
570862,2025-02-10 14:25:59,lost_reason,4
831265,2024-04-01 04:59:06,add_time,2024-04-01T04:59:06
831265,2024-04-28 04:59:06,user_id,656
831265,2024-05-26 04:59:06,stage_id,1
831265,2024-05-28 04:59:06,stage_id,2
831265,2024-06-22 04:59:06,stage_id,3
831265,2024-07-07 04:59:06,stage_id,4
831265,2024-08-05 04:59:06,stage_id,6
831265,2024-08-12 04:59:06,lost_reason,3
752510,2024-09-13 22:14:32,add_time,2024-09-13T22:14:32
752510,2024-09-26 22:14:32,user_id,935
752510,2024-10-03 22:14:32,user_id,1505
752510,2024-10-14 22:14:32,stage_id,1
752510,2024-11-05 22:14:32,stage_id,2
752510,2024-11-29 22:14:32,stage_id,3
752510,2024-12-17 22:14:32,stage_id,4
752510,2025-01-15 22:14:32,stage_id,7
752510,2025-01-18 22:14:32,lost_reason,3
689528,2024-09-01 10:20:24,add_time,2024-09-01T10:20:24
689528,2024-09-13 10:20:24,user_id,355
689528,2024-09-21 10:20:24,stage_id,1
689528,2024-10-10 10:20:24,stage_id,2
689528,2024-10-21 10:20:24,stage_id,6
689528,2024-10-22 10:20:24,stage_id,8
689528,2024-11-20 10:20:24,lost_reason,1
930191,2024-05-22 14:07:08,add_time,2024-05-22T14:07:08
930191,2024-06-04 14:07:08,user_id,836
930191,2024-06-25 14:07:08,stage_id,1
930191,2024-07-21 14:07:08,stage_id,2
930191,2024-07-29 14:07:08,stage_id,3
930191,2024-08-01 14:07:08,stage_id,5
930191,2024-08-12 14:07:08,stage_id,7
930191,2024-08-20 14:07:08,lost_reason,3
834165,2024-06-18 01:30:35,add_time,2024-06-18T01:30:35
834165,2024-07-17 01:30:35,user_id,405
834165,2024-08-09 01:30:35,stage_id,1
834165,2024-08-15 01:30:35,stage_id,2
834165,2024-08-25 01:30:35,stage_id,3
834165,2024-09-16 01:30:35,stage_id,4
834165,2024-10-13 01:30:35,lost_reason,4
879068,2024-09-03 17:06:08,add_time,2024-09-03T17:06:08
879068,2024-09-14 17:06:08,user_id,605
879068,2024-10-02 17:06:08,user_id,512
879068,2024-10-16 17:06:08,stage_id,1
879068,2024-11-04 17:06:08,stage_id,2
879068,2024-11-18 17:06:08,stage_id,4
879068,2024-12-13 17:06:08,stage_id,5
879068,2024-12-25 17:06:08,lost_reason,4
781844,2024-03-28 03:24:53,add_time,2024-03-28T03:24:53
781844,2024-04-17 03:24:53,user_id,1225
781844,2024-05-06 03:24:53,stage_id,1
781844,2024-05-23 03:24:53,stage_id,2
781844,2024-05-30 03:24:53,stage_id,3
781844,2024-06-18 03:24:53,stage_id,5
781844,2024-07-02 03:24:53,lost_reason,3
682785,2024-03-19 21:52:42,add_time,2024-03-19T21:52:42
682785,2024-04-05 21:52:42,user_id,823
682785,2024-04-14 21:52:42,stage_id,1
682785,2024-04-19 21:52:42,stage_id,2
682785,2024-05-08 21:52:42,stage_id,5
682785,2024-05-22 21:52:42,stage_id,7
682785,2024-06-09 21:52:42,lost_reason,3
590050,2024-01-12 07:48:13,add_time,2024-01-12T07:48:13
590050,2024-01-25 07:48:13,user_id,1091
590050,2024-01-26 07:48:13,stage_id,1
590050,2024-02-09 07:48:13,stage_id,2
590050,2024-02-28 07:48:13,stage_id,3
590050,2024-03-07 07:48:13,stage_id,8
590050,2024-03-24 07:48:13,lost_reason,4
428541,2024-05-02 15:03:49,add_time,2024-05-02T15:03:49
428541,2024-05-04 15:03:49,user_id,815
428541,2024-05-06 15:03:49,stage_id,1
428541,2024-05-28 15:03:49,stage_id,2
428541,2024-06-16 15:03:49,stage_id,3
428541,2024-07-11 15:03:49,stage_id,4
428541,2024-07-17 15:03:49,stage_id,5
428541,2024-07-26 15:03:49,lost_reason,2
803902,2024-08-28 07:25:44,add_time,2024-08-28T07:25:44
803902,2024-09-20 07:25:44,user_id,998
803902,2024-10-14 07:25:44,stage_id,1
803902,2024-10-26 07:25:44,stage_id,4
803902,2024-10-28 07:25:44,stage_id,5
803902,2024-11-18 07:25:44,stage_id,7
803902,2024-12-15 07:25:44,lost_reason,1
314022,2024-08-01 00:25:01,add_time,2024-08-01T00:25:01
314022,2024-08-23 00:25:01,user_id,577
314022,2024-08-24 00:25:01,stage_id,1
314022,2024-08-27 00:25:01,stage_id,2
314022,2024-09-15 00:25:01,stage_id,5
314022,2024-10-02 00:25:01,stage_id,6
314022,2024-10-16 00:25:01,lost_reason,5
275925,2024-05-17 00:36:33,add_time,2024-05-17T00:36:33
275925,2024-06-10 00:36:33,user_id,833
275925,2024-07-08 00:36:33,stage_id,1
275925,2024-08-02 00:36:33,stage_id,2
275925,2024-08-17 00:36:33,stage_id,3
275925,2024-09-15 00:36:33,stage_id,4
275925,2024-10-12 00:36:33,lost_reason,5
989982,2024-03-06 02:04:21,add_time,2024-03-06T02:04:21
989982,2024-03-13 02:04:21,user_id,1567
989982,2024-04-12 02:04:21,stage_id,1
989982,2024-04-15 02:04:21,stage_id,3
989982,2024-04-24 02:04:21,stage_id,4
989982,2024-05-07 02:04:21,lost_reason,1
546590,2024-02-01 00:41:14,add_time,2024-02-01T00:41:14
546590,2024-02-20 00:41:14,user_id,1098
546590,2024-02-21 00:41:14,stage_id,1
546590,2024-03-06 00:41:14,stage_id,2
546590,2024-03-31 00:41:14,stage_id,3
546590,2024-04-19 00:41:14,stage_id,5
546590,2024-05-09 00:41:14,stage_id,9
546590,2024-06-01 00:41:14,lost_reason,4
784154,2024-06-10 19:30:49,add_time,2024-06-10T19:30:49
784154,2024-07-09 19:30:49,user_id,815
784154,2024-07-23 19:30:49,stage_id,1
784154,2024-08-15 19:30:49,stage_id,2
784154,2024-08-30 19:30:49,stage_id,3
784154,2024-09-23 19:30:49,stage_id,4
784154,2024-10-13 19:30:49,stage_id,5
784154,2024-11-08 19:30:49,lost_reason,1
291152,2024-07-22 06:30:18,add_time,2024-07-22T06:30:18
291152,2024-08-16 06:30:18,user_id,529
291152,2024-08-28 06:30:18,stage_id,1
291152,2024-08-30 06:30:18,stage_id,2
291152,2024-09-05 06:30:18,stage_id,3
291152,2024-09-16 06:30:18,stage_id,4
291152,2024-10-05 06:30:18,stage_id,5
291152,2024-10-14 06:30:18,stage_id,6
291152,2024-11-13 06:30:18,stage_id,8
291152,2024-11-25 06:30:18,lost_reason,2
812243,2024-08-24 00:12:11,add_time,2024-08-24T00:12:11
812243,2024-09-06 00:12:11,user_id,1258
812243,2024-09-14 00:12:11,stage_id,1
812243,2024-10-06 00:12:11,stage_id,2
812243,2024-10-13 00:12:11,stage_id,4
812243,2024-11-12 00:12:11,stage_id,5
812243,2024-11-15 00:12:11,lost_reason,3
946222,2024-09-10 09:01:10,add_time,2024-09-10T09:01:10
946222,2024-09-20 09:01:10,user_id,121
946222,2024-10-05 09:01:10,stage_id,1
946222,2024-10-26 09:01:10,stage_id,2
946222,2024-11-16 09:01:10,stage_id,3
946222,2024-12-14 09:01:10,lost_reason,5
649089,2024-05-18 12:38:57,add_time,2024-05-18T12:38:57
649089,2024-06-14 12:38:57,user_id,694
649089,2024-07-05 12:38:57,stage_id,1
649089,2024-07-25 12:38:57,stage_id,2
649089,2024-08-20 12:38:57,stage_id,3
649089,2024-09-18 12:38:57,stage_id,4
649089,2024-09-24 12:38:57,stage_id,5
649089,2024-10-03 12:38:57,lost_reason,5
136644,2024-06-14 23:54:11,add_time,2024-06-14T23:54:11
136644,2024-07-02 23:54:11,user_id,1119
136644,2024-08-01 23:54:11,stage_id,1
136644,2024-08-04 23:54:11,stage_id,2
136644,2024-08-11 23:54:11,stage_id,3
136644,2024-08-24 23:54:11,stage_id,4
136644,2024-09-06 23:54:11,stage_id,6
136644,2024-09-09 23:54:11,lost_reason,4
730088,2024-07-16 23:37:34,add_time,2024-07-16T23:37:34
730088,2024-07-31 23:37:34,user_id,1370
730088,2024-08-24 23:37:34,user_id,259
730088,2024-09-02 23:37:34,stage_id,1
730088,2024-09-26 23:37:34,stage_id,4
730088,2024-10-21 23:37:34,stage_id,5
730088,2024-10-22 23:37:34,lost_reason,2
344161,2024-03-30 03:35:35,add_time,2024-03-30T03:35:35
344161,2024-04-21 03:35:35,user_id,984
344161,2024-05-03 03:35:35,stage_id,1
344161,2024-05-15 03:35:35,stage_id,2
344161,2024-06-07 03:35:35,stage_id,4
344161,2024-06-22 03:35:35,stage_id,5
344161,2024-07-18 03:35:35,stage_id,6
344161,2024-08-03 03:35:35,lost_reason,5
160306,2024-03-22 02:14:43,add_time,2024-03-22T02:14:43
160306,2024-04-21 02:14:43,user_id,1606
160306,2024-05-21 02:14:43,stage_id,1
160306,2024-06-15 02:14:43,stage_id,3
160306,2024-06-19 02:14:43,stage_id,5
160306,2024-06-30 02:14:43,stage_id,8
160306,2024-07-27 02:14:43,lost_reason,1
995088,2024-03-05 16:56:00,add_time,2024-03-05T16:56:00
995088,2024-04-01 16:56:00,user_id,532
995088,2024-04-27 16:56:00,user_id,1757
995088,2024-05-25 16:56:00,stage_id,1
995088,2024-05-31 16:56:00,stage_id,2
995088,2024-06-29 16:56:00,stage_id,3
995088,2024-07-14 16:56:00,stage_id,4
995088,2024-08-08 16:56:00,lost_reason,5
654676,2024-08-03 03:31:24,add_time,2024-08-03T03:31:24
654676,2024-08-05 03:31:24,user_id,336
654676,2024-08-25 03:31:24,stage_id,1
654676,2024-09-09 03:31:24,stage_id,2
654676,2024-09-22 03:31:24,stage_id,4
654676,2024-10-08 03:31:24,stage_id,5
654676,2024-10-21 03:31:24,stage_id,6
654676,2024-11-04 03:31:24,lost_reason,5
190410,2024-08-23 01:15:38,add_time,2024-08-23T01:15:38
190410,2024-09-21 01:15:38,user_id,379
190410,2024-10-17 01:15:38,stage_id,1
190410,2024-11-12 01:15:38,stage_id,4
190410,2024-12-07 01:15:38,stage_id,8
190410,2024-12-30 01:15:38,lost_reason,1
287505,2024-05-23 06:21:37,add_time,2024-05-23T06:21:37
287505,2024-06-20 06:21:37,user_id,215
287505,2024-06-22 06:21:37,stage_id,1
287505,2024-06-26 06:21:37,stage_id,3
287505,2024-06-27 06:21:37,stage_id,5
287505,2024-07-14 06:21:37,stage_id,7
287505,2024-08-12 06:21:37,lost_reason,3
804808,2024-05-13 06:14:24,add_time,2024-05-13T06:14:24
804808,2024-05-28 06:14:24,user_id,1214
804808,2024-06-23 06:14:24,stage_id,1
804808,2024-07-11 06:14:24,stage_id,3
804808,2024-08-06 06:14:24,stage_id,4
804808,2024-09-01 06:14:24,stage_id,7
804808,2024-09-20 06:14:24,stage_id,9
804808,2024-09-27 06:14:24,lost_reason,1
992242,2024-04-18 08:20:52,add_time,2024-04-18T08:20:52
992242,2024-05-03 08:20:52,user_id,1513
992242,2024-05-18 08:20:52,stage_id,1
992242,2024-06-09 08:20:52,stage_id,2
992242,2024-06-23 08:20:52,stage_id,4
992242,2024-06-30 08:20:52,stage_id,5
992242,2024-07-29 08:20:52,lost_reason,1
467831,2024-02-05 17:38:36,add_time,2024-02-05T17:38:36
467831,2024-02-10 17:38:36,user_id,1454
467831,2024-02-22 17:38:36,user_id,55
467831,2024-03-18 17:38:36,stage_id,1
467831,2024-04-14 17:38:36,stage_id,2
467831,2024-04-24 17:38:36,stage_id,5
467831,2024-04-25 17:38:36,stage_id,7
467831,2024-04-30 17:38:36,lost_reason,3
902059,2024-07-07 14:30:43,add_time,2024-07-07T14:30:43
902059,2024-07-19 14:30:43,user_id,1611
902059,2024-08-05 14:30:43,stage_id,1
902059,2024-08-07 14:30:43,stage_id,2
902059,2024-08-19 14:30:43,stage_id,5
902059,2024-08-26 14:30:43,stage_id,6
902059,2024-09-15 14:30:43,lost_reason,4
875194,2024-06-30 21:29:48,add_time,2024-06-30T21:29:48
875194,2024-07-13 21:29:48,user_id,442
875194,2024-08-03 21:29:48,stage_id,1
875194,2024-08-29 21:29:48,stage_id,3
875194,2024-08-30 21:29:48,stage_id,4
875194,2024-09-27 21:29:48,stage_id,5
875194,2024-10-18 21:29:48,lost_reason,5
951708,2024-08-14 16:20:43,add_time,2024-08-14T16:20:43
951708,2024-08-29 16:20:43,user_id,118
951708,2024-09-01 16:20:43,stage_id,1
951708,2024-09-23 16:20:43,stage_id,2
951708,2024-10-06 16:20:43,stage_id,3
951708,2024-10-12 16:20:43,stage_id,4
951708,2024-10-13 16:20:43,stage_id,6
951708,2024-10-27 16:20:43,stage_id,8
951708,2024-11-07 16:20:43,lost_reason,1
767680,2024-06-19 15:24:05,add_time,2024-06-19T15:24:05
767680,2024-07-02 15:24:05,user_id,500
767680,2024-07-03 15:24:05,stage_id,1
767680,2024-07-10 15:24:05,stage_id,3
767680,2024-07-28 15:24:05,stage_id,4
767680,2024-08-24 15:24:05,stage_id,5
767680,2024-09-17 15:24:05,lost_reason,1
104693,2024-07-21 13:30:04,add_time,2024-07-21T13:30:04
